code,short_name,board,field,strict_label,status,page,root_cause,priority,fix_type,confidence,evidence_summary,recommended_action,notes
601066,中信建投,sse_main,revenue_by_segment,wrong,found,44,financial_like_holding_disclosure,P2,defer,medium,主营业务分行业、分地区情况的说明,defer/human review,Industrial revenue fields may not apply; overlaps #31 under-tag review; data_rows=0; raw_rows=0; flags={}
601216,君正集团,sse_main,revenue_by_segment,wrong,found,20,financial_like_holding_disclosure,P2,defer,medium,主营业务分行业情况,defer/human review,Industrial revenue fields may not apply; overlaps #31 under-tag review; data_rows=0; raw_rows=0; flags={}
601611,中国核建,sse_main,revenue_by_segment,wrong,found,20,financial_like_holding_disclosure,P2,defer,medium,主营业务分行业情况,defer/human review,Industrial revenue fields may not apply; overlaps #31 under-tag review; data_rows=0; raw_rows=2; flags={}
601668,中国建筑,sse_main,revenue_by_segment,wrong,found,31,financial_like_holding_disclosure,P2,defer,medium,主营业务分行业情况,defer/human review,Industrial revenue fields may not apply; overlaps #31 under-tag review; data_rows=0; raw_rows=0; flags={}
000058,深赛格,szse_main,rnd_investment,partial,partial,19,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=12,949,096.90",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
000333,美的集团,szse_main,rnd_investment,partial,partial,45,narrative_or_mixed_unit_partial,P2,manual_review,low,研发投入=160 亿元,defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
000573,粤宏远A,szse_main,rnd_investment,partial,partial,22,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=3,606,164.48",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
000830,鲁西化工,szse_main,rnd_investment,partial,found,27,other_partial,P2,manual_review,low,研发投入总额=1.82 亿元,defer,non-total label '研发投入总额'; strict_reason=non-total label '研发投入总额'
000898,鞍钢股份,szse_main,rnd_investment,partial,found,28,other_partial,P2,manual_review,low,"研发投入金额=3,972",defer,non-total label '研发投入金额'; strict_reason=non-total label '研发投入金额'
000927,中国铁物,szse_main,rnd_investment,partial,partial,40,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=55,181,884.31",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
000998,隆平高科,szse_main,rnd_investment,partial,partial,48,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=692,785,114.04",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
001277,速达股份,szse_main,rnd_investment,partial,partial,24,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=19,208,023.49",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
001979,招商蛇口,szse_main,rnd_investment,partial,partial,37,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=21,334.00",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002029,七匹狼,szse_main,rnd_investment,partial,partial,26,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=58,875,326.17",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002051,中工国际,szse_main,rnd_investment,partial,partial,36,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=511,724,668.37",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002087,新纺退,szse_main,rnd_investment,partial,partial,81,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=133,671,607.52",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002107,沃华医药,szse_main,rnd_investment,partial,partial,35,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=40,650,174.79",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002170,芭田股份,szse_main,rnd_investment,partial,partial,38,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=33,902,339.42",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002179,中航光电,szse_main,rnd_investment,partial,partial,35,narrative_or_mixed_unit_partial,P2,manual_review,low,研发投入金额=22.52 亿元,defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002200,交投生态,szse_main,rnd_investment,partial,found,19,other_partial,P2,manual_review,low,"研发投入金额=6,027.65",defer,non-total label '研发投入金额'; strict_reason=non-total label '研发投入金额'
002210,飞马国际,szse_main,rnd_investment,partial,partial,156,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=2,050,058.10 元",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002404,嘉欣丝绸,szse_main,rnd_investment,partial,partial,24,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=66,583,242.98",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002568,百润股份,szse_main,rnd_investment,partial,partial,24,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=100,230,882.96",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002817,黄山胶囊,szse_main,rnd_investment,partial,partial,18,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=14,006,494.69",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002820,桂发祥,szse_main,rnd_investment,partial,partial,26,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=1,750,844.56",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002845,同兴达,szse_main,rnd_investment,partial,partial,31,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=284,034,234.66",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
002931,锋龙股份,szse_main,rnd_investment,partial,partial,27,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=26,395,313.02",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
300097,智云股份,chinext,rnd_investment,partial,partial,22,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=46,993,360.84",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
300314,戴维医疗,chinext,rnd_investment,partial,partial,32,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=55,459,129.01",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
300562,乐心医疗,chinext,rnd_investment,partial,found,24,other_partial,P2,manual_review,low,"研发投入总额=9,680.75 万元",defer,non-total label '研发投入总额'; strict_reason=non-total label '研发投入总额'
301029,怡合达,chinext,rnd_investment,partial,partial,35,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入金额=107,854,877.84",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
301221,光庭信息,chinext,rnd_investment,partial,partial,16,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=7,021.75 万元",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
600107,*ST尔雅,sse_main,rnd_investment,partial,partial,80,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=7,804,642.68",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
600123,兰花科创,sse_main,rnd_investment,partial,found,13,other_partial,P2,manual_review,low,"费用化研发投入=3,549,254.49",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
600129,太极集团,sse_main,rnd_investment,partial,found,17,other_partial,P2,manual_review,low,"费用化研发投入=279,570,247.34",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
600196,复星医药,sse_main,rnd_investment,partial,found,57,other_partial,P2,manual_review,low,研发投入=55.54亿元; 研发投入=19.10亿元,defer,non-total label '研发投入'; strict_reason=non-total label '研发投入'
600250,南京商旅,sse_main,rnd_investment,partial,found,17,other_partial,P2,manual_review,low,"费用化研发投入=7,399,867.48",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
600452,涪陵电力,sse_main,rnd_investment,partial,found,12,other_partial,P2,manual_review,low,研发投入=9.62 万元,defer,non-total label '研发投入'; strict_reason=non-total label '研发投入'
600462,退市九有,sse_main,rnd_investment,partial,partial,67,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=14,734.01",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
600506,统一股份,sse_main,rnd_investment,partial,found,22,other_partial,P2,manual_review,low,"费用化研发投入=44,603,126.32",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
600509,天富能源,sse_main,rnd_investment,partial,found,14,other_partial,P2,manual_review,low,"费用化研发投入=17,839,511.36",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
600539,狮头股份,sse_main,rnd_investment,partial,partial,85,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=1,170,091.86",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
600571,信雅达,sse_main,rnd_investment,partial,found,18,other_partial,P2,manual_review,low,"费用化研发投入=254,094,826.05",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
600576,祥源文旅,sse_main,rnd_investment,partial,found,29,other_partial,P2,manual_review,low,"费用化研发投入=14,582,755.22",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
600585,海螺水泥,sse_main,rnd_investment,partial,partial,17,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=1,257,068",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
600654,中安科,sse_main,rnd_investment,partial,found,33,other_partial,P2,manual_review,low,"费用化研发投入=78,425,282.01",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
600771,广誉远,sse_main,rnd_investment,partial,found,38,other_partial,P2,manual_review,low,"费用化研发投入=3,859.17 万元",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
600773,西藏城投,sse_main,rnd_investment,partial,partial,91,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=3,009,608.57",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
600827,百联股份,sse_main,rnd_investment,partial,partial,78,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=7,445,503.65",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
600886,国投电力,sse_main,rnd_investment,partial,partial,24,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=38,706.75; 费用化研发投入=21,275.66",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
601800,中国交建,sse_main,rnd_investment,partial,partial,49,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=26,393,494,686; 费用化研发投入=25,997,764,008",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
601985,中国核电,sse_main,rnd_investment,partial,partial,20,narrative_or_mixed_unit_partial,P2,manual_review,low,"费用化研发投入=1,374,577,821.56",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
603006,联明股份,sse_main,rnd_investment,partial,found,15,other_partial,P2,manual_review,low,"费用化研发投入=31,431,537.06",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
603009,北特科技,sse_main,rnd_investment,partial,found,18,other_partial,P2,manual_review,low,"费用化研发投入=100,302,303.01",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
603027,千禾味业,sse_main,rnd_investment,partial,partial,15,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=8,348.92",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
603058,永吉股份,sse_main,rnd_investment,partial,found,23,other_partial,P2,manual_review,low,"费用化研发投入=46,368,212.96",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
603075,热威股份,sse_main,rnd_investment,partial,found,21,other_partial,P2,manual_review,low,"费用化研发投入=101,706,102.34",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
603082,北自科技,sse_main,rnd_investment,partial,found,18,other_partial,P2,manual_review,low,"费用化研发投入=73,454,617.07",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
603106,恒银科技,sse_main,rnd_investment,partial,partial,25,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=48,498,153.55",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
603123,翠微股份,sse_main,rnd_investment,partial,partial,17,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=63,062,791.23",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
603320,迪贝电气,sse_main,rnd_investment,partial,found,16,other_partial,P2,manual_review,low,"费用化研发投入=46,884,936.41",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
603329,上海雅仕,sse_main,rnd_investment,partial,partial,81,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=32,576,037.81",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
603517,ST绝味,sse_main,rnd_investment,partial,found,20,other_partial,P2,manual_review,low,"费用化研发投入=43,538,959.35",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
603633,徕木股份,sse_main,rnd_investment,partial,found,20,other_partial,P2,manual_review,low,"费用化研发投入=84,843,255.38",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
603686,福龙马,sse_main,rnd_investment,partial,partial,26,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=101,662,753.99",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
603810,丰山集团,sse_main,rnd_investment,partial,found,19,other_partial,P2,manual_review,low,"费用化研发投入=44,325,700.35",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
605188,国光连锁,sse_main,rnd_investment,partial,partial,71,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=10,755,675.71",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
605377,华旺科技,sse_main,rnd_investment,partial,found,17,other_partial,P2,manual_review,low,"费用化研发投入=107,268,771.68",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
605588,冠石科技,sse_main,rnd_investment,partial,found,29,other_partial,P2,manual_review,low,"费用化研发投入=55,275,593.52",defer,non-total label '费用化研发投入'; strict_reason=non-total label '费用化研发投入'
688051,佳华科技,star,rnd_investment,partial,partial,63,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=52,629,662.57",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
688123,聚辰股份,star,rnd_investment,partial,partial,25,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=175,609,603.00",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
688251,井松智能,star,rnd_investment,partial,partial,13,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发费用=7,090.92",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
688278,特宝生物,star,rnd_investment,partial,partial,26,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=342,487,793.87",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
688793,倍轻松,star,rnd_investment,partial,partial,27,narrative_or_mixed_unit_partial,P2,manual_review,low,"研发投入合计=58,345,886.58",defer,Narrative/cumulative R&D disclosure; strict_reason=status=partial
